id;nome;data_nascimento;local_nascimento;data_morte;local_morte;biografia;foto
5820;;
5821;;
5822;;
5823;;
5824;;
5825;;
5826;;
5827;;
5828;;
5829;;
5830;;
5831;;
5832;;
5833;;
5834;;
5835;;
5836;;
5837;;
5838;;
5839;;
5840;;
5841;;
5842;;
5843;;
5844;;
5845;;
5846;;
5847;;
5848;;
5849;;
5850;;
5851;;
5852;;
5853;;
5854;;
5855;;
5856;;
5857;;
5858;;
5859;;
5860;;
5861;;
5862;;
5863;;
5864;;
5865;;
5866;;
5867;;
5868;;
5869;;
5870;;
5871;;
5872;;
5873;;
5874;;
5875;;
5876;;
5877;;
5878;;
5879;;
5880;;
5881;;
5882;;
5883;;
5884;;
5885;;
5886;;
5887;;
5888;;
5889;;
5890;;
5891;;
5892;;
5893;;
5894;;
5895;;
5896;;
5897;;
5898;;
5899;;
5900;;
5901;;
5902;;
5903;;
5904;;
5905;;
5906;;
5907;;
5908;;
5909;;
5910;;
5911;;
5912;;
5913;;
5914;;
5915;;
5916;;
5917;;
5918;;
5919;;
5920;;
5921;;
5922;;
5923;;
5924;;
5925;;
5926;;
5927;;
5928;;
5929;;
5930;;
5931;;
5932;;
5933;;
5934;;
5935;;
5936;;
5937;;
5938;;
5939;;
5940;;
5941;;
5942;;
5943;;
5944;;
5945;;
5946;;
5947;;
5948;;
5949;;
5950;;
5951;;
5952;;
5953;;
5954;;
5955;;
5956;;
5957;;
5958;;
5959;;
5960;;
5961;;
5962;;
5963;;
5964;;
5965;;
5966;;
5967;;
5968;;
5969;;
5970;;
5971;;
5972;;
5973;;
5974;;
5975;;
5976;;
5977;;
5978;;
5979;;
5980;;
5981;;
5982;;
5983;;
5984;;
5985;;
5986;;
5987;;
5988;;
5989;;
5990;;
5991;;
5992;;
5993;;
5994;;
5995;;
5996;;
5997;;
5998;;
5999;;
6000;;
6001;;
6002;;
6003;;
6004;;
6005;;
6006;;
6007;;
6008;;
6009;;
6010;;
6011;;
6012;;
6013;;
6014;;
6015;;
6016;;
6017;;
6018;;
6019;;
6020;;
6021;;
6022;;
6023;;
6024;;
6025;;
6026;;
6027;;
6028;;
6029;;
6030;;
6031;;
6032;;
6033;;
6034;;
6035;;
6036;;
6037;;
6038;;
6039;;
6040;;
6041;;
6042;;
6043;;
6044;;
6045;;
6046;;
6047;;
6048;;
6049;;
6050;;
6051;;
6052;;
6053;;
6054;;
6055;;
6056;;
6057;;
6058;;
6059;;
6060;;
6061;;
6062;;
6063;;
6064;;
6065;;
6066;;
6067;;
6068;;
6069;;
6070;;
6071;;
6072;;
6073;;
6074;;
6075;;
6076;;
6077;;
6078;;
6079;;
6080;;
6081;;
6082;;
6083;;
6084;;
6085;;
6086;;
6087;;
6088;;
6089;;
6090;;
6091;;
6092;;
6093;;
6094;;
6095;;
6096;;
6097;;
6098;;
6099;;
6100;;
6101;;
6102;;
6103;;
6104;;
6105;;
6106;;
6107;;
6108;;
6109;;
6110;;
6111;;
6112;;
6113;;
6114;;
6115;;
6116;;
6117;;
6118;;
6119;;
6120;;
6121;;
6122;;
6123;;
6124;;
6125;;
6126;;
6127;;
6128;;
6129;;
6130;;
6131;;
6132;;
6133;;
6134;;
6135;;
6136;;
6137;;
6138;;
6139;;
6140;;
6141;;
6142;;
6143;;
6144;;
6145;;
6146;;
6147;;
6148;;
6149;;
6150;;
6151;;
6152;;
6153;;
6154;;
6155;;
6156;;
6157;;
6158;;
6159;;
6160;;
6161;;
6162;;
6163;;
6164;;
6165;;
6166;;
6167;;
6168;;
6169;;
6170;Luís de Magalhães;1859;Lisboa;1935;Porto;;
6171;Hernâni Cidade;1887;Redondo;1975;Évora;;
6172;Agostinho José Fortes;1869;Mourão;1940;Lisboa;;
6173;Júlio Brandão;1869;Vila Nova de Famalicão;1947;Porto;;
6174;Alice Moderno;1867;Paris;1946;Ponta Delgada;;
6175;Carlos de Lemos;1867;Lalim/Tarouca;1954;Lisboa;;
6176;Arquimedes da Silva Santos;1921;Póvoa de Santa Iria/Vila Franca de Xira;;;
6177;Neves e Sousa;1921;Matosinhos;1995;São Salvador da Baía;;
6178;Egas de Bastos;1922;Coimbra;2005;?;;
6179;José João Craveirinha;1922;Lourenço Marques (actual Maputo);2003;Maputo;;
6180;Joaquim Braga;1925;Condeixa;;;
6181;Fernando Soares;1925;S. Gonçalo/Amarante;1997;S. Gonçalo;;
6182;Daniel Filipe;1925;Ilha da Boavista/Cabo Verde;1964;Lisboa;;
6183;Alberto Artur Mendes;1925;Moita dos Ferreiros/Lourinhã;;;
6184;António Plácido de Abreu;1930;Lisboa;1952;Lisboa;;
6185;António Marino Gonçalves Coelho;1930;Olhão;;;
6186;Joaquim Cerqueira Gonçalves;1930;Gaifar/Ponte de Lima;;;
6187;Ofélia Guimarães;1930;Lisboa;;;
6188;Miguel Ángel Vasquez;;;;;;
6189;Fernando Pinto do Amaral;1960;Lisboa;;;
6190;António Guerreiro;;;;;;
6191;Inês Pedrosa;1962;Coimbra;;;
6192;;
6193;Alexandra Lucas Coelho;1967;Lisboa;;;
6194;Linda Santos Costa;;;;;;
6195;Bruno Cessole;;;;;;
6196;Helena Barbas;;;;;;
6197;João de Melo;1942;Achadinha;;;
6198;António Carvalho;;;;;;
6199;Abel Barros Baptista;1955;Vila Nova de Gaia;;;
6200;Fátima Maldonado;1941;Santo Amaro/Sousel/Estremoz;;;
6201;Robert Bréchon;;;;;;
6202;D. Paio de Coimbra;1257;Coimbra;?;Coimbra;;
6203;Miguel Real;1953;Lisboa;;;
6204;Rita Taborda Duarte;;;;;;
6205;Lúcia Castello Branco;;;;;;
6206;Harold Bloom;;;;;;
6207;Manuel Vázquez Montálban;;;;;;
6208;George Steiner;;;;;;
6209;Ilan Stavas;;;;;;
6210;Anthony Hyde;;;;;;
6211;Olivier Rolin;;;;;;
6212;Josyane Savigneau;;;;;;
6213;Patrick Kéchichian;;;;;;
6214;Luciana Stegagno-Picchio;;;;;;
6215;Antoine de Gaudemar;;;;;;
6216;Nicole Zand;;;;;;
6217;Manoel de Oliveira;1908;Porto;;;
6218;Jorge Alves Osório;;;;;;
6219;Carlos Reis;1950;Angra do Heroísmo;;;
6220;;
6221;Gervásio Lima;1876;Praia da Vitória/Terceira/Açores;1945;Angra do Heroísmo;;
6222;Alberto Costa;1877;Aldeia de Joanes/Fundão;1908;Lisboa;;
6223;Álvaro de Castro;1878;Guarda;1928;Coimbra;;
6224;Ruy do Vouga;1880;Bunheiro/Murtosa;1943;Queluz/Sintra;;
6225;Ernesto Ennes;1881;Lisboa;1957;Lisboa;;
6226;Sara Beirão;1884;Tábua/Beira Alta;1974;Tábua;;
6227;;
6228;J. de Matos Bettencourt;1889;Norte Grande;1915;Santa Cruz da Graciosa;;
6229;;
6230;Armando Côrtes Rodrigues;1891;Vila Franca do Campo/São Miguel/Açores;1971;Ponta Delgada;;
6231;Joaquim de Carvalho;1892;Figueira da Foz;1958;Coimbra;;
6232;;
6233;Edmundo de Bettencourt;1899;Funchal;1973;Lisboa;;
6234;Eduardo Cabrita;;;;;;
6235;Alberto Carlos Cruz;;;;;;
6236;José Vitorino da Fonseca;;;;;;
6237;José Vicente da Gama;1878;Saligão/Bardez/Índia;?;cidade de Moçambique/Ilha de Moçambique;;
6238;Artur António Mateus Serrano;;;;;;
6239;;
6240;Luís de Pina;1901;Lisboa;1972;Porto;;
6241;Joaquim Rodrigues dos Santos Júnior;1901;Barcelos;1990;Águas Santas/Maia;;
6242;F. Cansado Gonsalves;;;;;;
6243;António Salgado Júnior;1904;Porto;1989;Porto;;
6244;António Ribeiro Ferreira;1905;Alvaiázere;1953;Lisboa;;
6245;A. Gonçalves Rodrigues;1906;Bragança;1999;?;;
6246;Mário Portocarrero Casimiro;1909;Lisboa;1961;Lisboa;;
6247;Orlando Ribeiro;1911;Lisboa;1997;Amadora;;
6248;Alberto Martins de Carvalho;;;;;;
6249;Luciano Augusto de Sousa;1913;Olhão;1993;Buenos Aires/Argentina;;
6250;;
6251;Maria Augusta Pereira de Eça de Alpoim;1915;Lisboa;;;
6252;Joaquim Marrão;1916;Ericeira;;;
6253;Frei Amador do Desengano;;;;;;
6254;Maurício de Almeida Gomes;1920;Luanda/Angola;;;
6255;Aristides Abranches;1832;Lisboa;1892;Lisboa;;
6256;Pedro José Supico de Morais;1760;;?;Santiago de Compostela;;
6257;;
6258;Maurício de Queirós;1923;Luzim;;;
6259;João Soares Somesso;;;;;;
6260;Victor Manuel Ganda Evaristo;1926;Lourenço Marques (hoje Maputo);;;
6261;António Nicolau Gracias Pereira;1926;Majorda/Goa;;;
6262;Henrique Lopes;;;;;;
6263;Francisco Rodrigues da Silveira;1558;Lamego;1635;?;;
6264;Paio Soares de Taveirós;;;;;;
6265;Sóror Maria do Céu;1658;Lisboa;1753;Lisboa;;
6266;João de Mendonça;1845;Belém do Pará;1896;Lisboa;;
6267;José Daniel Rodrigues da Costa;1755;Leiria;1832;Lisboa;;
6268;Manuel Bocarro;1588;Lisboa;1662;Florença;;
6269;António de Abreu;;;;;;
6270;Homero;;;;;;
6271;;
6272;Vítor M. Matias Ferreira;1938;Lisboa;;;
6273;Júlio Gonçalves;1881;Pangim/Goa/Índia;1963;Lisboa;;
6274;Ruben Fonseca;;;;;;
6275;Ana Paula Menino Avelar;;;;;;
6276;George Le Gentil;;;;;;
6277;Francisco de Holanda;1517;Lisboa;1584;Lisboa?;;
6278;João Gomes da Ilha;;;;;;
6279;Francisco Ferreira Drumond;1796;Vila de S. Sebastião/ilha Terceira;1858;Vila de S. Sebastião;;
6280;Isaac Cardoso;1604;Rio Seco;1681;Verona;;
6281;António Augusto Correia de Lacerda;1813;Monforte;1868;Ilha de Moçambique;;
6282;António Moniz Barreto Corte Real;1804;Angra do Heroísmo;1888;Angra do Heroísmo;;
6283;Inácio Maria Feijó;1794;Lisboa;1857;Lisboa;;
6284;Lourenço Botelho Sotomaior;1671;Lisboa;1738;Lisboa;;
6285;Pe. Luís Fróis;1532;Lisboa;1597;Nagasáqui;;
6286;Caetano José da Silva Sotomaior;1601;Olivença;1739;Lisboa;;
6287;Pe. Luís Gonçalves da Câmara;1518;Funchal;1575;?;;
6288;Cacilda de Castro;;;;;;
6289;António Cobeira;1892;Castelo Branco;1959;Porto;;
6290;D. Dinis;1261;Lisboa;1325;Santarém;;
6291;João Cangera;;;;;;
6292;Mem Rodrigues de Briteiros;;;;;;
6293;Artur Tavares de Melo;1865;Madeira;1948;Lisboa;;
6294;Augusto Nobre;1865;Porto;1946;Foz do Douro/Porto;;
6295;Gago Coutinho;1869;Belém/Lisboa;1959;Lisboa;;
6296;Pedro de Azevedo;1869;Santarém;1928;Lisboa;;
6297;Miguel de Castanhoso;;;;;;
6298;Frei Jerónimo de Azambuja;1563;Azambuja;?;?;;
6299;Afonso Álvares;;;;;;
6300;Melchior Estaço do Amaral;;;;;;
6301;Mestre Afonso;;;;;;
6302;Frei Luís dos Anjos;1625;Porto;?;Coimbra;;
6303;Jerónimo Arrais;;;;;;
6304;Rocha Peixoto;1868;Póvoa de Varzim;1909;Porto;;
6305;João da Rocha;1868;Viana do Castelo;1921;Lisboa;;
6306;Ernesto da Silva;1868;Lisboa;1903;Lisboa;;
6307;Fortunato de Almeida;1869;Vilar Seco/Nelas;1933;Vilar Seco;;
6308;A. L. de Almada Negreiros;1868;Aljustrel;1939;Paris;;
6309;Marcelino Lima;1868;Horta/Faial/Açores;1961;Lisboa;;
6310;Câmara Lima;1868;Angra do Heroísmo;1928;Lisboa;;
6311;Tito Martins;1868;Lisboa;1946;Lisboa;;
6312;António Homem de Melo;1868;Águeda;1947;Lisboa;;
6313;João de Meneses;1868;Lisboa;1918;Lisboa;;
6314;Viana da Mota;1868;São Tomé;1948;Lisboa;;
6315;João Lopes Carneiro de Moura;1868;Montalegre;1944;?;;
6316;Ilídio de Carvalho;1868;Marinha Grande;1925;Marinha Grande;;
6317;Alberto Osório de Castro;1868;Coimbra;1946;Lisboa;;
6318;José Soares da Cunha e Costa;1868;Lisboa;1928;Lisboa;;
6319;João Diogo;1868;Lamego;1923;Porto;;
6320;António de Portugal de Faria;1868;Lisboa;1937;Lisboa;;
6321;Hamilton de Araújo;1868;Régua;1888;Porto;;
6322;Quirino da Fonseca;1868;Santa Luzia/Funchal;1939;Lisboa;;
6323;Caetano Gonçalves;1868;Goa/Índia;1947;Coimbra;;
6324;José Osório Goulart;1868;Horta;1960;Horta;;
6325;Camilo Pessanha;1867;Casal de Leão;1926;Macau;;
6326;António Pinheiro;1867;Tavira;1943;Lisboa;;
6327;Joaquim Mendes dos Remédios;1867;Nisa;1932;Coimbra;;
6328;Fernando Sousa;1867;Horta;1914;Marco de Canaveses;;
6329;Eugénio de Paula Tavares;1867;Ilha Brava/Cabo Verde;1930;Ilha Brava;;
6330;Gabriel de Almeida;1868;Ponta Delgada;1894;Ponta Delgada;;
6331;António Nobre;1867;Porto;1900;Foz do Douro/Porto;;
6332;José António de Magalhães;1867;Moçamedes/Angola;;;
6333;Norton de Matos;1867;Ponte de Lima;1955;Ponte de Lima;;
6334;David Lopes;1867;Nesperal/Sertã;1942;Lisboa;;
6335;Manuel da Silva Mendes;1867;São Miguel das Aves;1931;Macau;;
6336;Pe. Luís Gonzaga de Azevedo;1867;Arcos de Valdevez;1930;A Guarda/Galiza;;
6337;António Baptista;1867;Horta;1927;Capelo;;
6338;Tomás Borba;1867;Angra do Heroísmo;1950;Lisboa;;
6339;Raul Brandão;1867;Foz do Douro;1930;Lisboa;;
6340;Mariano Cabral;1867;Ilha de São Jorge/Açores;1929;Ponta Delgada;;
6341;Manuel Henrique Dias;1867;São Roque/Ilha do Pico;1902;São Roque;;
6342;Abel Fontoura da Costa;1869;Alpiarça;1940;Lisboa;;
6343;Bento Carqueja;1860;Oliveira de Azeméis;1935;Foz do Douro/Porto;;
6344;Joaquim António da Silva Cordeiro;1860;Britelo;1915;Lisboa;;
6345;Homem Cristo;1860;Aveiro;1943;Aveiro;;
6346;Manuel da Silva Gaio;1860;Coimbra;1934;Coimbra;;
6347;Guilherme Gama;1860;Porto;1947;?;;
6348;Maximiano Lemos;1860;São Faustino/Régua;1923;Vila Nova de Gaia;;
6349;José de Sousa Machado;1860;Braga;1934;Braga;;
6350;Ludovico de Meneses;1860;Índia Portuguesa;1949;?;;
6351;Luís Osório;1860;Penamacor;1900;?;;
6352;Alice Pestana;1860;Santarém;1929;Madrid;;
6353;Mariano Pina;1860;Alcobaça;1899;São João do Estoril/Cascais;;
6354;Eduardo Schwalbach;1860;Lisboa;1946;Lisboa;;
6355;Jaime de Séguier;1860;Barcelos;1932;Paris;;
6356;Domingos Tarroso;1860;Ponte de Lima;1933;Viana do Castelo;;
6357;Manuel Teixeira Gomes;1860;Portimão;1941;Bougie/Argélia;;
6358;António de Vasconcelos;1860;São Paio de Gramaços/Oliveira do Hospital;1941;Coimbra;;
6359;José Maria de Queiroz Veloso;1860;Barcelos;1952;Lisboa;;
6360;Júlio Cardoso;1861;Braga;1930;?;;
6361;Joaquim Martins Teixeira de Carvalho;1861;Lamego;1921;Coimbra;;
6362;Trindade Coelho;1861;Mogadouro;1908;Lisboa;;
6363;Paiva Couceiro;1861;Lisboa;1944;Lisboa;;
6364;Joaquim Augusto de Oliveira;1827;Lisboa;1910;Lisboa;;
6365;José Augusto Nogueira Sampaio;1827;Angra do Heroísmo;1900;Angra do Heroísmo;;
6366;João Teixeira Soares;1827;Terreiros/ilha de São Jorge;1882;Ponta Delgada;;
6367;José Inácio de Araújo;1827;Lisboa;1907;?;;
6368;Frederico Francisco Stuart de Figanière;1827;Nova Iorque;1908;?;;
6369;Augusto Luso;1827;Porto;1902;Porto;;
6370;António de Serpa Pimentel;1825;Coimbra;1900;Lisboa;;
6371;Pe. Francisco de Paula Mendes;1827;Penafiel;1870;Madeira;;
6372;António Pedro Lopes de Mendonça;1826;Lisboa;1865;Lisboa;;
6373;Maria Adelaide Fernandes Prata;1826;Porto;1881;Lisboa;;
6374;Camilo Castelo Branco;1825;Lisboa;1890;São Miguel de Ceide/Vila Nova de Famalicão;;
6375;Latino Coelho;1825;Lisboa;1891;Sintra;;
6376;Augusto César de Lacerda;1825;Lisboa;1908;Lisboa;;
6377;Luís Augusto Palmeirim;1825;Lisboa;1893;Lisboa;;
6378;Henrique Midosi;1824;Lisboa;1904;Lisboa;;
6379;João Brandão;1825;Midões;1880;Angola;;
6380;Luís Correia Caldeira;1827;Ponte de Lima;1859;Torres Vedras;;
6381;Álvaro Rodrigues de Azevedo;1824;Benavente;1898;Funchal;;
6382;Andrade Corvo;1824;Torres Novas;1890;Lisboa;;
6383;Joaquim Marcelino de Matos;1824;Lamego;1868;Porto;;
6384;José Maria de Andrade Ferreira;1823;Lisboa;1875;Lisboa;;
6385;José Maria Brás Martins;1823;Lisboa;1872;Lisboa;;
6386;Duarte de Sá;1823;Lisboa;1876;Lisboa;;
6387;Pedro de Amorim Viana;1822;Lisboa;1901;Lisboa;;
6388;Eduardo Augusto de Faria;1823;Lisboa;1860;Inglaterra;;
6389;Luís Augusto Rebelo da Silva;1821;Lisboa;1871;Lisboa;;
6390;Joaquim Maria Rodrigues de Brito;1822;Coimbra;1873;Coimbra;;
6391;Guilherme Read Cabral;1821;Portsmouth/Inglaterra;1897;Ponta Delgada;;
6392;Pedro de Sousa de Macedo;1821;Lisboa;1901;Lisboa;;
6393;António Maria do Couto Monteiro;1821;Coimbra;1896;?;;
6394;Faustino Xavier de Novais;1820;Porto;1869;Rio de Janeiro;;
6395;Francisco Maria Bordalo;1821;Lisboa;1861;Lisboa;;
6396;Henrique O'Neill;1821;;1890;?;;
6397;João Herméto Coelho de Amarante;1820;Graciosa/Açores;1893;mar dos Açores;;
6398;José do Canto;1820;Ponta Delgada;1898;Ponta Delgada;;
6399;Félix José da Costa;1819;Angra do Heroísmo;1887;Angra do Heroísmo;;
6400;António Pereira Cunha;1819;Viana do Castelo;1890;Lisboa;;
6401;M. A. Guerra Leal;1819;Porto;;;
6402;António da Silva Túlio;1818;Carnide/Lisboa;1884;Carnide/Lisboa;;
6403;José da Silva Mendes Leal;1818;Lisboa;1886;Sintra;;
6404;Joaquim Pinto de Campos;1819;Pernambuco/Brasil;1887;Lisboa;;
6405;António de Lacerda Bulcão;1817;Horta/Faial/Açores;1997;Horta;;
6406;José Ribeiro Guimarães;1818;Lisboa;1877;Lisboa;;
6407;Pinho Leal;1816;Belém/Lisboa;1884;Lordelo do Ouro/Porto;;
6408;José Maria da Silva Leal;1812;Lisboa;1883;Lisboa;;
6409;Luís Maria Bordalo;1814;Lisboa;1850;Macau;;
6410;Júlio Firmino Júdice Bicker;1815;Leiria;1899;Lisboa;;
6411;Inocêncio Francisco da Silva;1810;Lisboa;1876;Lisboa;;
6412;João de Azevedo;1811;Viana do Castelo;1854;Lisboa;;
6413;Carlos José Caldeira;1811;Lisboa;1882;Lisboa;;
6414;António Joaquim da Silva Abranches;1810;Avô;1868;Lisboa;;
6415;Joaquim Maria Baptista;1810;Peniche;1876;Lisboa?;;
6416;Alexandre Herculano;1810;Lisboa;1877;Vale de Lobos/Santarém;;
6417;José Estêvão;1809;Aveiro;1863;Lisboa;;
6418;Joaquim Heliodoro da Cunha Rivara;1809;Arraiolos;1879;Évora;;
6419;Juião Bolseiro;;;;;;
6420;Bernal de Bonaval;;;;;;
6421;Pêro Garcia Burgalês;;;;;;
6422;D. Tomás de Melo Breyner;1866;Lisboa;1933;Lisboa;;
6423;Filomena Furtado de Serpa;1861;Velas/ilha de São Jorge/Açores;1930;Praia da Vitória/ilha Terceira;;
6424;António de Meneses;1858;;1885;?;;
6425;José Pereira Botelho Riley;1858;Lagoa/ilha de São Miguel/Açores;1923;Santo António da Ribeirinha/São Miguel;;
6426;José Joaquim da Silva Graça;1858;Graça/Pedrógão Grande;1931;Hyeres/França;;
6427;Vicente Pindela;1852;;1922;?;;
6428;Augusto Rosa;1852;Lisboa;1918;Lisboa;;
6429;José de Azevedo Castelo Branco;1852;Vilarinho da Sarnardã/Vila Real;1923;Lisboa;;
6430;Ferreira da Costa;1852;Lisboa;;;
6431;Ricardo Pinto de Matos;;;;;;
6432;Luís Maria de Carvalho Saavedra Donas Boto;1890;Pesqueira;?;Estremoz;;
6433;Caetano Campo;1897;Lisboa;1957;Lourenço Marques (hoje Maputo)/Moçambique;;
6434;Pe. Estêvão Couto;1554;Olivença;1638;Évora;;
6435;D. Francisco de Portugal;1483;Évora;1549;Évora;;
6436;Garcia Peres;;;;;;
6437;Sebastião da Rocha Pita;1660;Baía/Brasil;1738;Baía;;
6438;João Garcia de Guilhade;;;;;;
6439;Nicolau Luís da Silva;1723;Lisboa;1787;Lisboa;;
6440;Bonifácio de Génova;;;;;;
6441;Joaquim Pinto Ribeiro Júnior;1822;Porto;1882;Lisboa;;
6442;António Tomás Pires;1850;Elvas;1913;Elvas;;
6443;Públia Hortênsia de Castro;1548;Vila Viçosa;1595;Évora;;
6444;Martim Moya (Ou Moxa);;;;;;
6445;Ivone Ruivo Guieiro;1926;Faro;;;
6446;Pe. Francisco Rodrigues;1873;Mata/Torres Novas;1956;Soutelo/Braga;;
6447;Paulino Dias;1874;Santa Cruz/Goa;1919;Nova Goa;;
6448;Afonso Bourbon e Meneses;1890;Lisboa;1948;Lisboa?;;
6449;Teófilo Carneiro;1891;Ponte de Lima;1949;Ponte de Lima;;
6450;Luís de Montalvor;1891;ilha de São Vicente/Cabo Verde;1947;Lisboa;;
6451;José Adolfo Coelho;1899;Lisboa;1953;Lisboa;;
6452;Augusto Navarro;1899;Lisboa;1959;Foz do Douro/Porto;;
6453;Tito Castelo Branco Arantes;1900;Carnaxide;;;
6454;Castelo Branco Chaves;1900;Lisboa;1992;Lisboa;;
6455;António Medeiros Gouveia;1900;Ilha do Corvo/Açores;1972;Lisboa;;
6456;Alberto Iria;1909;Olhão;1992;Olhão;;
6457;Fernando de Pamplona;1909;Porto;1989;Lisboa;;
6458;Francisco Keil do Amaral;1910;Lisboa;1975;Lisboa;;
6459;José Travaços Santos;1931;Batalha;;;
6460;Sara Tiago;1933;Viana do Castelo;;;
6461;João Maria Vilanova;1933;Luanda/Angola;;;
6462;Faria de Almeida;1934;Lourenço Marques (hoje Maputo)/Moçambique;;;
6463;Maria Brites;1934;Coimbra;;;
6464;Leonel Cosme;1934;Guimarães;;;
6465;Fernando Magro;1936;Burgo/Arouca;;;
6466;Maria da Conceição Quintas;1936;Faro;;;
6467;Mário Ventura;1936;Lisboa;2006;Lisboa;;
6468;Maria Manuela Brazette;1937;Lisboa;;;
6469;Serafim Ferreira;1939;Porto;;;
6470;José Gil;1939;Muecate;;;
6471;António Luís Ferreira Girão;1823;Carregal/Sernancelhe;1876;Vila Nova de Famalicão;;
6472;José Félix Henriques Nogueira;1823;Torres Vedras;1858;Lisboa;;
6473;João Pedro da Costa Basto;1824;Lisboa;1898;Lisboa;;
6474;D. António da Costa;1824;Lisboa;1892;Lisboa;;
6475;Francisco Palha;1824;Lisboa;1890;Lisboa;;
6476;Filipe de Quental;1824;Ponta Delgada;1892;Coimbra;;
6477;Augusto José Gonçalves de Lima;1825;Odivelas;1867;Lisboa;;
6478;Soares de Passos;1826;Porto;1860;Porto;;
6479;Francisco Gomes de Amorim;1827;A Ver-o-Mar;;;
6480;António da Cunha Pereira de Sotomaior;1827;Sintra ou Belém;?;Lisboa;;
6481;José Joaquim de Torres;1827;Ponta Delgada;1874;Lisboa;;
6482;Félix de Brito Capelo;1828;Peniche;1879;Lisboa;;
6483;Arnaldo Gama;1828;Porto;1869;Porto;;
6484;Estácio da Veiga;1828;Tavira;1891;Lisboa;;
6485;Alexandre Braga;1829;Porto;1895;Porto;;
6486;Diocleciano Fernandes das Neves;1829;próximo da Figueira da Foz;1883;Saunine/foz do Limpopo/Moçambique;;
6487;Bulhão Pato;1829;Vascongadas;1912;Torre do Monte de Caparica;;
6488;João de Deus;1830;São Bartolomeu de Messines;1896;Lisboa;;
6489;Casimiro Cristóvão de Nazaré;1830;Pangim/Goa/Índia Portuguesa;1928;Goa;;
6490;Francisco Maria Supico;1830;Lousã;1911;Rosto de Cão/Ponta Delgada;;
6491;António Mendes Leal;1831;Lisboa;1871;Maceió/Brasil;;
6492;Cláudio José Nunes;1831;Benfica/Lisboa;1875;?;;
6493;Ana Plácido;1831;Porto;1895;São Miguel de Ceide;;
6494;José Ramos Coelho;1832;Lisboa;1914;Lisboa;;
6495;José Joaquim Pinheiro;1833;Angra do Heroísmo;1894;Angra do Heroísmo;;
6496;Manuel Roussado;1833;Lisboa;1909;Liverpul/Inglaterra;;
6497;Joaquim Simões da Silva Ferraz;1834;Porto;1875;Lisboa;;
6498;Acúrsio Garcia Ramos;1834;Angra do Heroísmo;1892;?;;
6499;Augusto Soromenho;1834;Porto;1878;Lisboa;;
6500;José Eduardo Coelho;1835;Coimbra;1889;Lisboa;;
6501;Jacinto Augusto de Freitas Oliveira;1835;Lisboa;1888;Lisboa;;
6502;Augusto Filipe Simões;1835;;1884;Coimbra;;
6503;João Bonança;1836;Lagos;1924;Lisboa;;
6504;Mariano de Carvalho;1836;Abrigada;1905;Abrigada;;
6505;J. Ricardo Cordeiro Júnior;1836;Lisboa;1882;Lisboa;;
6506;Camilo Mariano Fróis;1836;Lisboa;1907;Paris;;
6507;Adolfo Ferreira Loureiro;1836;Lisboa;1911;Lisboa;;
6508;D. Tomás de Melo;1836;Moita;1905;Lisboa;;
6509;Inácio Francisco Silveira da Mota;1836;Lisboa;1907;Lisboa;;
6510;Conde de Ficalho;1837;Serpa;1903;Lisboa;;
6511;Vieira de Castro;1838;Porto;1872;Luanda;;
6512;Vicente Machado de Faria e Maia;1838;Ponta Delgada/São Miguel/Açores;1917;Ponta Delgada;;
6513;João Penha;1838;Braga;1919;Braga;;
6514;Júlio Dinis;1839;Porto;1871;Porto;;
6515;António Feliciano Marques Pereira;1839;Lisboa;1881;Bombaim;;
6516;Manuel de Arriaga;1840;Horta;1917;Lisboa;;
6517;Xavier da Cunha;1840;Évora;1920;Lisboa;;
6518;Pe. Sena de Freitas;1840;Ponta Delgada;1913;Rio de Janeiro;;
6519;Gonçalves Viana;1840;Lisboa;1914;Lisboa;;
6520;Amélia Janny;1842;Coimbra;1914;Coimbra;;
6521;Francisco Machado de Faria e Maia;1841;Ponta Delgada;1923;Ponta Delgada;;
6522;Guilherme de Vasconcelos Abreu;1842;Coimbra;1907;Lisboa;;
6523;José Caldas;1842;Viana do Castelo;1932;?;;
6524;Manuel Joaquim Pinheiro Chagas;1842;Lisboa;1895;Lisboa;;
6525;Alexandre da Conceição;1842;Ílhavo;1889;Viseu;;
6526;Bernardo de Madureira;1842;Santo André de Lordelo;;;
6527;Augusto Carlos Cardoso Pinto Osório;1842;Jolda/Arcos de Valdevez;1920;Porto;;
6528;Júlio Lourenço Pinto;1842;Porto;1907;Porto;;
6529;Alberto Osório de Vasconcelos;1842;Lisboa;1881;Mangualde;;
6530;António Lúcio Tavares Crespo;1843;Alcobaça;1905;Lisboa;;
6531;Luís de Ataíde Corte-Real da Silveira Estrela;1843;Ponta Delgada;1910;Ribeira Grande;;
6532;Joaquim José Lapa;1843;Lisboa;1896;Lisboa;;
6533;Manuel Duarte de Almeida;1844;Vila Real;1914;Porto;;
6534;Tomás Lino de Assunção;1844;Lisboa;1902;Paço de Arcos;;
6535;Luciano Cordeiro;1844;Mirandela;1900;Lisboa;;
6536;Luís Jardim;1844;Coimbra;1910;Cascais;;
6537;Ludgero Viana;1844;Lisboa;1934;Lisboa;;
6538;Alfredo Angra;1845;Angra do Heroísmo;1927;Porto;;
6539;Guilherme Braga;1845;Porto;1870;Porto;;
6540;Augusto Mendes Simões de Castro;1845;Coimbra;1932;Coimbra;;
